"","ID","Taxpayer.ID","Taxpayer.Name","Location.Name","Address","City","State","Zip.Code","Zip.4","County","Location.Number","Permit.Number","Pemit.Begin.Date"
"2531",3205464423500001,32054644235,"SMOKE ALLEY TWO INC","SMOKE ALLEY TWO","11901 KATY FWY","HOUSTON","TX",77079,1601,"HARRIS",1,17002411,"08/31/2017"
"2532",3205464533100001,32054645331,"LIBERTY 8 PROPERTY LLC","SWINGBY","14650 CROSBY FWY","HOUSTON","TX",77049,NA,"HARRIS",1,15002425,"06/30/2015"
"2533",3205465673400001,32054656734,"RAHEMAT ENTERPRISES, INC.","MEMORIAL FOOD MART","8614 MEMORIAL DR","HOUSTON","TX",77024,7013,"HARRIS",1,14002857,"08/14/2014"
"2534",3.205470563e+15,32054705630,"W.A.T.A. GROUP, INC.","ALL SEASONS FOOD MART","12289 W HOUSTON CENTER BLVD","HOUSTON","TX",77082,2899,"HARRIS",1,14002803,"08/14/2014"
"2535",3205471675100001,32054716751,"TUY THI NGUYEN","EZ DISCOUNT LIQUOR","12600 BISSONNET ST STE A5","HOUSTON","TX",77099,1393,"HARRIS",1,14002710,"08/31/2014"
"2536",3205473560300001,32054735603,"POWER SURGE INC","HWY 6 SMOKE SHOP","6810 HIGHWAY 6 S","HOUSTON","TX",77083,3492,"HARRIS",1,14003767,"09/30/2014"
"2537",3205477166500001,32054771665,"SW FUEL SERVICE, LLC","EXPRESS FUEL #7","11631 SOUTHWEST FWY","HOUSTON","TX",77031,3625,"HARRIS",1,14002873,"08/14/2014"
"2538",3205477612800001,32054776128,"AAYALIZ INC","RACEWAY 6956","13345 WEST RD","HOUSTON","TX",77041,6081,"HARRIS",1,14004108,"12/14/2014"
"2539",3.205478677e+15,32054786770,"TELOLOAPAN MEAT MARKET # 4, IN","TELOLOAPAN MEAT MARKET # 4, IN","6526 W 43RD ST STE B","HOUSTON","TX",77092,4026,"HARRIS",1,14003066,"08/31/2014"
"2540",3205484457900001,32054844579,"SHIFA & AKSSA ENTERPRISE INC","GRANT EXPRESS","10210 GRANT RD","HOUSTON","TX",77070,4510,"HARRIS",1,14003502,"09/30/2014"
"2541",3205490201300001,32054902013,"WESTPARK FORTUNE, INC.","24 SEVEN #19","3504 S DAIRY ASHFORD RD","HOUSTON","TX",77082,5511,"HARRIS",1,14003043,"08/31/2014"
"2542",3205490540400001,32054905404,"RADHE ENTERPRISE, INC.","SPORTSMAN LIQUOR","115 LITTLE YORK RD","HOUSTON","TX",77076,1020,"HARRIS",1,14002980,"08/31/2014"
"2543",3205493707600001,32054937076,"MAWAL ENTERPRISES, LLC","MAWAL CAFE & GRILL CLEAR LAKE","1227 BAY AREA BLVD","HOUSTON","TX",77058,2503,"HARRIS",1,14003285,"09/14/2014"
"2544",3205495205900001,32054952059,"RMJA ENTERPRISES LLC","HOUSTON WINE AND SPIRITS","5630 RICHMOND AVE","HOUSTON","TX",77057,6311,"HARRIS",1,14003377,"11/30/2014"
"2545",3205496511900001,32054965119,"ESHAL Z, INC.","24 SEVEN #17","10555 S WILCREST DR","HOUSTON","TX",77099,2821,"HARRIS",1,14003113,"08/31/2014"
"2546",3205497939100001,32054979391,"FAMILY MARKET INC","FAMILY MARKET INC","11902 HEMPSTEAD RD","HOUSTON","TX",77092,6006,"HARRIS",1,14004221,"12/31/2014"
"2547",3205497975500001,32054979755,"ASHSAN INC","FONDREN FOOD STORE","6600 W BELLFORT ST","HOUSTON","TX",77035,2057,"HARRIS",1,16001132,"04/14/2016"
"2548",3205497975500003,32054979755,"ASHSAN INC","SUN DOLLARS PLUS STORE","6117 WILCREST DR","HOUSTON","TX",77072,1447,"HARRIS",3,19003768,"12/22/2019"
"2549",3205500494200001,32055004942,"FIF WOODROWS, LLC","KIRBY ICE HOUSE","3333 EASTSIDE ST","HOUSTON","TX",77098,1934,"HARRIS",1,16001082,"02/23/2016"
"2550",3205502609300001,32055026093,"1010 TAILGATE, LLC","CHRISTIAN'S TAILGATE","1010 HIGHWAY 6 N","HOUSTON","TX",77079,1005,"HARRIS",1,20073862,"11/19/2020"
"2551",3205504927700002,32055049277,"EAST FREEWAY TRUCK STOP, INC.","FRESH HUT DAIRY ASHFORD","3151 S DAIRY ASHFORD RD","HOUSTON","TX",77082,2301,"HARRIS",2,19003770,"12/22/2019"
"2552",3205504927700003,32055049277,"EAST FREEWAY TRUCK STOP, INC.","NOW & FOREVER WESTHEIMER","13905 WESTHEIMER RD","HOUSTON","TX",77077,5358,"HARRIS",3,20040408,"05/18/2020"
"2553",3205504927700006,32055049277,"EAST FREEWAY TRUCK STOP, INC.","NOW & FOREVER BISSONET","13646 BISSONNET ST","HOUSTON","TX",77083,5911,"HARRIS",6,20040411,"05/18/2020"
"2554",3205504927700007,32055049277,"EAST FREEWAY TRUCK STOP, INC.","NOW & FOREVER PARKER","251 W PARKER RD","HOUSTON","TX",77076,2915,"HARRIS",7,20061505,"06/10/2020"
"2555",3205504927700009,32055049277,"EAST FREEWAY TRUCK STOP, INC.","NOW & FOREVER HIGHWAY 6","14531 WESTHEIMER RD STE A","HOUSTON","TX",77077,5245,"HARRIS",9,20073868,"12/26/2020"
"2556",3205505335200001,32055053352,"RUHI & BROTHER ENT, INC.","R & M FOOD STORE","3205 NOBLE ST","HOUSTON","TX",77026,7054,"HARRIS",1,14003177,"09/14/2014"
"2557",3205508637800001,32055086378,"RR RETAIL, INC.","WEST WIND MINI MARKET","13630 RICHMOND AVE STE A","HOUSTON","TX",77082,1950,"HARRIS",1,14003464,"09/30/2014"
"2558",3.205521063e+15,32055210630,"ZUNAID HAJI BHIWANDIWALA","PHONE TOWN","9725 FONDREN RD","HOUSTON","TX",77096,3615,"HARRIS",4,17001428,"04/30/2017"
"2559",3205521657900001,32055216579,"HP HEIGHTS, LLC","LA GRANGE","2517 RALPH ST","HOUSTON","TX",77006,2428,"HARRIS",1,15002528,"05/11/2015"
"2560",3205523014100001,32055230141,"H I ENTERPRISES LLC","SAM'S GROCERY","15743 LEE RD","HOUSTON","TX",77032,2600,"HARRIS",1,14003916,"11/09/2014"
"2561",3205525789600001,32055257896,"NEW DAY BUSINESS INC.","FUEL MAXX #24","11550 E SAM HOUSTON PKWY N","HOUSTON","TX",77044,NA,"HARRIS",1,14003512,"10/14/2014"
"2562",3205527010500001,32055270105,"LYONS GROCERY STORE INC","ALL IN 1","6715 LYONS AVE","HOUSTON","TX",77020,5171,"HARRIS",1,14003770,"10/31/2014"
"2563",3205532134600001,32055321346,"EZ ROLLERS INC","EZ ROLLERS SMOKE SHOP (HOUSTON","11410 LOUETTA RD","HOUSTON","TX",77070,1364,"HARRIS",1,14004197,"12/08/2014"
"2564",3205536760400001,32055367604,"EGRET BAY BUSINESS, INC.","DUDE'S STOP","18003 EL CAMINO REAL","HOUSTON","TX",77058,3038,"HARRIS",1,15000270,"01/31/2015"
"2565",3205537267900001,32055372679,"LMMM HOUSTON #66, LTD.","LA MICHOACANA MEAT MARKET","8908 MESA DR","HOUSTON","TX",77028,1601,"HARRIS",1,14003772,"11/14/2014"
"2566",3205537325500001,32055373255,"ZRS ENTERPRISES LLC","STOP N DRIVE","8318 BROADWAY ST","HOUSTON","TX",77061,1802,"HARRIS",1,14003773,"10/31/2014"
"2567",3205538188600001,32055381886,"SA ALLADIN, LLC","SHAWARMA GRILL","1570 S DAIRY ASHFORD RD","HOUSTON","TX",77077,3855,"HARRIS",1,15001588,"04/30/2015"
"2568",3205539296600001,32055392966,"BINH WINE CORPORATION","LIQUOR","8906 AIRPORT BLVD STE B","HOUSTON","TX",77061,3432,"HARRIS",1,15004094,"10/31/2015"
"2569",3.205547845e+15,32055478450,"CHEEPER ENTERPRISES INC","SUPER MERCADO MICHOACANA","1853 RICHMOND AVE STE B","HOUSTON","TX",77098,3574,"HARRIS",1,15000398,"01/31/2015"
"2570",3205548916800001,32055489168,"MPM DISCOUNT LIQUOR, INC","MPM DISCOUNT LIQUOR, INC","156 FM 1960 RD STE B","HOUSTON","TX",77073,1816,"HARRIS",1,14003879,"11/30/2014"
"2571",3205549648600003,32055496486,"ZZZ ENTERPRISES LLC","GOYACO MART","6421 BINGLE RD","HOUSTON","TX",77092,1323,"HARRIS",3,20062707,"05/31/2020"
"2572",3.20554983e+15,32055498300,"DUNG T QUAN","LP GROCERY","300 E CROSSTIMBERS ST","HOUSTON","TX",77022,4438,"HARRIS",1,14003853,"10/31/2014"
"2573",3205552056600001,32055520566,"RAZON ENTERPRISE INC","HANDI STOP #49","4104 W FUQUA ST","HOUSTON","TX",77045,6306,"HARRIS",1,14004126,"01/14/2015"
"2574",3205552137400001,32055521374,"AMRINDER LLC","SHOP N FUEL","9440 SHADY DR","HOUSTON","TX",77016,4740,"HARRIS",1,15001979,"05/14/2015"
"2575",3205552803100001,32055528031,"OST FORTUNE, INC.","24 SEVEN #21","3901 OLD SPANISH TRL","HOUSTON","TX",77021,1424,"HARRIS",1,14004184,"11/14/2014"
"2576",3205554075400001,32055540754,"OPAL TRADING LLC","GOLDEN MART","490 MAXEY RD","HOUSTON","TX",77013,5018,"HARRIS",1,14003959,"11/14/2014"
"2577",3.205554223e+15,32055542230,"FECH, INC.","BEST MINI MARKET","3729 N MACGREGOR WAY","HOUSTON","TX",77004,8005,"HARRIS",3,19003494,"11/30/2019"
"2578",3.205556566e+15,32055565660,"AMERICAN TOP SHELF, LLC","RYAN'S LIQUOR AND SMOKE","11423 VETERANS MEMORIAL DR STE 103","HOUSTON","TX",77067,2633,"HARRIS",3,19000705,"03/10/2019"
"2579",3.205556566e+15,32055565660,"AMERICAN TOP SHELF, LLC","RYAN'S LIQUOR & WHOLESALE","510 ALDINE BENDER RD","HOUSTON","TX",77060,4406,"HARRIS",4,20070104,"09/30/2020"
"2580",3205559457900001,32055594579,"MARY'Z MEDITERRANEAN RESTAURAN","MARY'Z MEDITERRANEAN RESTAURAN","4500 WASHINGTON AVE STE 200","HOUSTON","TX",77007,5477,"HARRIS",1,14004006,"12/31/2014"
"2581",3205559501400001,32055595014,"DEE'S LIQUOR ENTERPRISES, INC.","DEE'S LIQUOR","8925 FALLBROOK DR STE 700","HOUSTON","TX",77064,9512,"HARRIS",1,14004128,"11/30/2014"
"2582",3205560412100001,32055604121,"HSCL INTERNATIONAL, LLC","WELCOME FOOD CENTER","9180 BELLAIRE BLVD","HOUSTON","TX",77036,4697,"HARRIS",1,16000361,"01/06/2016"
"2583",3205563944000008,32055639440,"CST STATIONS TEXAS, LLC","CIRCLE K #2741912","3331 S SAM HOUSTON PKWY E","HOUSTON","TX",77047,6504,"HARRIS",8,16001583,"07/07/2016"
"2584",3205563944000072,32055639440,"CST STATIONS TEXAS, LLC","CIRCLE K #2741923","805 FM 1960 RD","HOUSTON","TX",77073,2007,"HARRIS",72,16002973,"11/07/2016"
"2585",3205567192200001,32055671922,"HERO TXPLUS CORPORATION","JAMES LIQUOR","6258 WESTHEIMER RD","HOUSTON","TX",77057,4416,"HARRIS",1,15003292,"09/14/2015"
"2586",3205568189700002,32055681897,"AV INTERNATIONAL, LLC","SMOKING HOTT","5125A NORTH FWY STE A","HOUSTON","TX",77022,1729,"HARRIS",2,16001044,"03/31/2016"
"2587",3.205569521e+15,32055695210,"SWALI ENTERPRISES INC","EZ MART","1421 GREENS PKWY","HOUSTON","TX",77067,4014,"HARRIS",1,14004036,"11/21/2014"
"2588",3205570318800001,32055703188,"ZARAL ENTERPRISES, INC.","CALI FOOD STORE","744 CYPRESS CREEK PKWY STE A","HOUSTON","TX",77090,3419,"HARRIS",1,14004203,"11/30/2014"
"2589",3205571513300001,32055715133,"GUSE C STORE, INC.","FAST RUN","719 E PARKER RD","HOUSTON","TX",77076,3412,"HARRIS",1,14004174,"11/30/2014"
"2590",3205573381300001,32055733813,"HEIGHTS HEAD CORPORATION","HEIGHTS HEAD SMOKE SHOP","6412 N MAIN ST STE B","HOUSTON","TX",77009,1756,"HARRIS",1,14004361,"12/31/2014"
"2591",3205575992500001,32055759925,"AARON BUSINESS INC.","AMIGO","6665 S BRAESWOOD BLVD","HOUSTON","TX",77096,3611,"HARRIS",1,15003091,"10/31/2015"
"2592",3205576877700001,32055768777,"MAZHAR YASIN INC.","MASS FOOD MART","2525 W MOUNT HOUSTON RD","HOUSTON","TX",77038,3532,"HARRIS",1,15002667,"07/14/2015"
"2593",3205578256200001,32055782562,"JOEL ORTIZ & MIGUEL YEPEZ","SPACE CITY SMOKE SHOP","8138 ANTOINE DR","HOUSTON","TX",77088,2802,"HARRIS",1,14004134,"12/31/2014"
"2594",3205578917900001,32055789179,"T.A.W.A. GUYS, INC.","EXPRESS FOOD MART","7419 IRVINGTON BLVD","HOUSTON","TX",77022,4528,"HARRIS",1,14004265,"12/14/2014"
"2595",3205582280600001,32055822806,"DAVIDOFF OF GENEVA (RIVER OAKS","DAVIDOFF OF GENEVA (RIVER OAKS","4444 WESTHEIMER RD","HOUSTON","TX",77027,4800,"HARRIS",1,16001322,"04/19/2016"
"2596",3205583474400002,32055834744,"ALMEDA C STORE BUSINESS, LLC","BUZZY BEE #3","5411 E SAM HOUSTON PKWY S","HOUSTON","TX",77034,5531,"HARRIS",2,15002694,"07/14/2015"
"2597",3205585079900001,32055850799,"NEW MILAN, INC.","1 STOP #2","6154 BELLFORT ST","HOUSTON","TX",77033,1216,"HARRIS",1,14004334,"12/31/2014"
"2598",3205585351200002,32055853512,"SHAHWAIZ LLC","HOBBY FOOD MART 786","6750 TELEPHONE RD","HOUSTON","TX",77061,2051,"HARRIS",2,18002547,"06/30/2018"
"2599",3205585631700001,32055856317,"KIRBY EXPRESS, INC.","KIRBY PRIMETIME","12703 KIRBY DR STE B","HOUSTON","TX",77047,NA,"HARRIS",1,18001812,"05/14/2018"
"2600",3205586390900001,32055863909,"JAI-MART INC.","MAIN MART","14711 MAIN ST STE A","HOUSTON","TX",77035,6414,"HARRIS",1,15000706,"02/14/2015"
"2601",3205588475600001,32055884756,"WEST WAY EXPRESS INC","ROAD STAR #2","914 W GREENS RD","HOUSTON","TX",77067,4406,"HARRIS",1,16000269,"03/31/2016"
"2602",3205596514200001,32055965142,"ACCESS RETAIL LLC","PETROL PUMP #2","3803 S GESSNER RD","HOUSTON","TX",77063,5133,"HARRIS",1,15003498,"09/30/2015"
"2603",3205596517500001,32055965175,"FIRESTONE INVESTMENT LLC","FUEL DEPOT #38","12751 S DAIRY ASHFORD RD","HOUSTON","TX",77099,3917,"HARRIS",1,15001021,"02/28/2015"
"2604",3205597274200001,32055972742,"TDNK INC","RACEWAY #6962","3335 ANTOINE DR","HOUSTON","TX",77092,7041,"HARRIS",1,15000410,"01/31/2015"
"2605",3.205597736e+15,32055977360,"OUTLAW UNLIMITED, LLC","JOHNNY B'S OUTLAW SALOON","12712 WOODFOREST BLVD","HOUSTON","TX",77015,2774,"HARRIS",1,15000189,"01/25/2015"
"2606",3205597831900001,32055978319,"KIM'S TEXAS MARKET, LLC","KIM'S TEXAS MARKET, LLC","9505 SCOTT ST","HOUSTON","TX",77051,3355,"HARRIS",1,15000344,"01/31/2015"
"2607",3205602408900001,32056024089,"THE SECRET GROUP LLC","THE SECRET GROUP","2101 POLK ST STE A","HOUSTON","TX",77003,4319,"HARRIS",1,17002354,"07/31/2017"
"2608",3205604225500001,32056042255,"RAZA BUSINESS, LLC","RAZA SHELL MART","12989 MARTIN LUTHER KING BLVD","HOUSTON","TX",77048,4738,"HARRIS",1,15000224,"01/14/2015"
"2609",3205604258600001,32056042586,"NEIGHBORHOOD BUSINESS, INC.","SNACK ZONE","903 EL DORADO BLVD","HOUSTON","TX",77062,4019,"HARRIS",1,15000225,"01/14/2015"
"2610",3.205604609e+15,32056046090,"FIRST FALCON EXPRESS INC","FALCON EXPRESS","13345 BRIAR FOREST DR STE A","HOUSTON","TX",77077,1901,"HARRIS",1,16000012,"12/31/2015"
"2611",3.205605576e+15,32056055760,"HK MOMIN CORPORATION","QUICK STOP","9418 ALMEDA GENOA RD # A","HOUSTON","TX",77075,2318,"HARRIS",1,15000397,"01/31/2015"
"2612",3205605780800001,32056057808,"INNOVATIVE CONSOLIDATE INC.","HANDI STOP 83","12088 BEAMER RD","HOUSTON","TX",77089,3933,"HARRIS",1,18002415,"05/31/2018"
"2613",3205610277800001,32056102778,"BURBERRY BUSINESS, INC.","MR EXPRESS #7","2917 MANGUM RD","HOUSTON","TX",77092,7407,"HARRIS",1,15000230,"01/31/2015"
"2614",3.205610889e+15,32056108890,"MCNOJ, LLC","SAV MART","4901 LAURA KOPPE RD","HOUSTON","TX",77016,5200,"HARRIS",2,15002530,"06/30/2015"
"2615",3205611427800001,32056114278,"PAN AM PROPERTIES, LLC","B & B NEWS & MORE","5085 WESTHEIMER RD # B2707","HOUSTON","TX",77056,5673,"HARRIS",1,15003284,"10/31/2015"
"2616",3205612707200001,32056127072,"UVALDE ENTERPRISES INC","UVALDE ENTERPRISES INC","6331 UVALDE RD","HOUSTON","TX",77049,4520,"HARRIS",1,18001997,"05/14/2018"
"2617",3205613727900001,32056137279,"J PHAMILY CORPORATION","JP FOOD MART","9722 LEAWOOD BLVD","HOUSTON","TX",77099,2649,"HARRIS",1,15001888,"04/30/2015"
"2618",3205618858700001,32056188587,"ROZY'S GROCERY, INC","ICEBOX 4469","18324 CLAY RD","HOUSTON","TX",77084,3916,"HARRIS",1,15000402,"01/31/2015"
"2619",3205622376400001,32056223764,"AMC BUSINESS LLC","METRO FOOD MART 2","8532 HAMMERLY BLVD","HOUSTON","TX",77055,1414,"HARRIS",1,15000349,"01/31/2015"
"2620",3.205625353e+15,32056253530,"TOTAL LIQUOR & MORE, INC.","MR. LIQUOR","1418 GEARS RD STE A","HOUSTON","TX",77067,4102,"HARRIS",1,15000455,"02/14/2015"
"2621",3205627182100001,32056271821,"MILLS FORTUNE, INC.","24 SEVEN #25","12404 N GESSNER RD","HOUSTON","TX",77064,1169,"HARRIS",1,15000457,"02/14/2015"
"2622",3205627188800001,32056271888,"NNKS BUSINESS, LLC","COHN CORNER STORE","2215 COHN ST","HOUSTON","TX",77007,1822,"HARRIS",1,16001371,"02/14/2015"
"2623",3205631874700001,32056318747,"BADAL KHAN, INC.","S-N-S FOOD STORE","125 E EDGEBROOK DR STE A","HOUSTON","TX",77034,1410,"HARRIS",1,15001329,"03/31/2015"
"2624",3205635458500002,32056354585,"NEW MESA BUSINESS, INC","KUYKENDAHL TEXACO","13102 KUYKENDAHL RD","HOUSTON","TX",77090,6751,"HARRIS",2,18003504,"09/30/2018"
"2625",3205637202500001,32056372025,"GIANNA GROUP INC","LA MEXICANA","8501 LONG POINT RD STE E","HOUSTON","TX",77055,2338,"HARRIS",1,15001023,"02/28/2015"
"2626",3205639644600001,32056396446,"RUSH LANE LLC","RUSH LANE 1","8914 WEST RD","HOUSTON","TX",77064,8635,"HARRIS",1,15001102,"05/14/2015"
"2627",3205639693300001,32056396933,"C&N ENTERPRISES, LLC","BLIND PIG LIQUOR","10100 WEST RD STE E","HOUSTON","TX",77064,6306,"HARRIS",1,15000848,"04/01/2015"
"2628",3205642826400002,32056428264,"D&K CONSOLIDATED LLC","GREENSPOINT SMOKE SHOP","416B W GREENS RD","HOUSTON","TX",77067,4500,"HARRIS",2,20073769,"12/31/2020"
"2629",3205644711600001,32056447116,"I-10E GAS AND COFFEE STOP INC","I-10E GAS AND COFFEE STOP","12325 EAST FWY","HOUSTON","TX",77015,5521,"HARRIS",1,15000927,"04/14/2015"
"2630",3205645943400001,32056459434,"B & T LIQUOR, INC.","FAIRBANKS LIQUOR STORE","7410 FAIRBANKS N HOUSTON RD STE E","HOUSTON","TX",77040,2506,"HARRIS",1,15001276,"04/30/2015"
"2631",3205646079600001,32056460796,"610 TEXACO MART, LLC","610 TEXACO MART","5205 LOCKWOOD DR","HOUSTON","TX",77026,1912,"HARRIS",1,15002344,"06/07/2015"
"2632",3205646938300001,32056469383,"MBT TRADING INC","QUEEN MARKET","9939 BESSEMER ST STE A","HOUSTON","TX",77034,2755,"HARRIS",1,15001026,"03/14/2015"
"2633",3205647946500001,32056479465,"BRUCE LIEN INC","STOP MINI MART","5631 SELINSKY RD # B","HOUSTON","TX",77048,1831,"HARRIS",1,15001309,"04/14/2015"
"2634",3205651044200001,32056510442,"SANM ENTERPRISES INC","SMART STOP","8900 WINKLER DR","HOUSTON","TX",77017,5804,"HARRIS",1,15002398,"07/31/2015"
"2635",3205653134900001,32056531349,"JENSEN FORTUNE, INC.","24 SEVEN #26","6815 JENSEN DR","HOUSTON","TX",77093,9207,"HARRIS",1,16001474,"04/30/2016"
"2636",3205653313900001,32056533139,"786 MESA INC","NORTHSTAR FOOD MART","8807 LEYCREST RD","HOUSTON","TX",77078,4417,"HARRIS",1,15001091,"03/14/2015"
"2637",3205653353500001,32056533535,"SUPERMERCADO TELOLOAPAN # 12,","SUPERMERCADO TELOLOAPAN # 12,","9979 BEECHNUT ST STE D","HOUSTON","TX",77036,6515,"HARRIS",1,16000255,"01/31/2016"
"2638",3205654313800001,32056543138,"I TEXAN BUSINESS, LLC","RUNWAY FOOD MART","16007 ALDINE WESTFIELD RD","HOUSTON","TX",77032,1303,"HARRIS",1,15001383,"04/07/2015"
"2639",3205662283300001,32056622833,"1600 WEST LOOP SOUTH, LLC","THE POST OAK-MASTRO'S-WILLIE G","1600 WEST LOOP S","HOUSTON","TX",77027,3002,"HARRIS",1,18002427,"05/31/2018"
"2640",3205663345900001,32056633459,"LDL NGUYEN CORPORATION","DAVID LIQUOR","3421 SAMPSON ST","HOUSTON","TX",77004,3737,"HARRIS",1,15001152,"04/30/2015"
"2641",3205663616300001,32056636163,"CAVALCADE INC","QUIK FOOD STORE #10","237 CAVALCADE ST","HOUSTON","TX",77009,3212,"HARRIS",1,15002243,"05/31/2015"
"2642",3205665931400001,32056659314,"POST OAK C STORE, LLC","POST OAK BUZZY BEE","5504 S SAM HOUSTON PKWY W","HOUSTON","TX",77053,4399,"HARRIS",1,15001222,"03/31/2015"
"2643",3205665934800001,32056659348,"POST OAK FAST FOOD, LLC","BUZZY BEE #5","15405 STATE HIGHWAY 249","HOUSTON","TX",77086,1102,"HARRIS",1,15002695,"07/14/2015"
"2644",3205668687900001,32056686879,"STEEPLECHASE BUSINESS, INC.","PARK PLACE FOOD MART","7922 PARK PLACE BLVD","HOUSTON","TX",77087,4642,"HARRIS",1,15002161,"05/31/2015"
"2645",3205669704100001,32056697041,"GGSC.INC","WEST ROAD CHEVRON","11415 WEST RD","HOUSTON","TX",77065,4734,"HARRIS",1,15001399,"05/31/2015"
"2646",3.205671279e+15,32056712790,"ELKHOURY GROUP LLC","F J LIQUOR","8548 HIGHWAY 6 N","HOUSTON","TX",77095,2103,"HARRIS",1,15001426,"04/14/2015"
"2647",3.205671279e+15,32056712790,"ELKHOURY GROUP LLC","M & R LIQUOR","12218 JONES RD STE K","HOUSTON","TX",77070,5268,"HARRIS",2,15001427,"04/14/2015"
"2648",3205671513200001,32056715132,"CARNICERIA GUERRERENSE MEAT MA","GUERRERENSE MEAT MARKET #3","10675 HUFFMEISTER RD STE 100","HOUSTON","TX",77065,3180,"HARRIS",1,15001296,"03/31/2015"
"2649",3205678281900001,32056782819,"CULLEN INVESTMENTS, INC.","CHARGE UP 24","7401 CULLEN BLVD","HOUSTON","TX",77051,1721,"HARRIS",1,15001386,"04/14/2015"
"2650",3205680152800001,32056801528,"WALID ADAM, INC.","BELLFORT EXXON","6333 TELEPHONE RD","HOUSTON","TX",77087,5409,"HARRIS",1,17001904,"06/14/2017"
"2651",3205682387800002,32056823878,"AMIN & AMIN 2015 LLC","STONEFIELD LIQUOR","13514 TIDWELL RD STE 500","HOUSTON","TX",77044,1553,"HARRIS",2,17001562,"05/14/2017"
"2652",3.205690225e+15,32056902250,"H TOWN VAPE INC.","H TOWN VAPE","1020 CYPRESS CREEK PKWY STE 4","HOUSTON","TX",77090,2509,"HARRIS",1,16002213,"07/31/2016"
"2653",3205690444700001,32056904447,"SRS GREENCREEK BUSINESS INC.","BEST STOP #7","11825 JONES RD","HOUSTON","TX",77070,5313,"HARRIS",1,17004103,"11/30/2017"
"2654",3205696284100001,32056962841,"SNEHIN ENTERPRISES, LLC","MIKE'S PIT STOP FOOD STORE","4101 COLLINGSWORTH ST","HOUSTON","TX",77026,4717,"HARRIS",1,15001985,"04/30/2015"
"2655",3205699893600003,32056998936,"WDFG-BRANCH MCGOWEN HOU, LLC","TEXAS MONTHLY NEWS","7800 AIRPORT BLVD C-O CR-4","HOUSTON","TX",77061,4145,"HARRIS",3,15003244,"09/23/2015"
"2656",3205699893600004,32056998936,"WDFG-BRANCH MCGOWEN HOU, LLC","CULTURE MAP","7801 AIRPORT BLVD C-O TERMINAL WEST AAR-CR","HOUSTON","TX",77061,4103,"HARRIS",4,15003344,"09/23/2015"
"2657",3205699893600005,32056998936,"WDFG-BRANCH MCGOWEN HOU, LLC","SOUTHERN LIVING","7802 AIRPORT BLVD C-O TERMAINAL WEST CR-5","HOUSTON","TX",77061,4104,"HARRIS",5,15003345,"09/23/2015"
"2658",3205699893600006,32056998936,"WDFG-BRANCH MCGOWEN HOU, LLC","HOUSTON CHRONICLE","7803 AIRPORT BLVD C-O TERMINAL WEST CR-6","HOUSTON","TX",77061,4103,"HARRIS",6,18002840,"08/05/2018"
"2659",3205703351900001,32057033519,"QNM, INC","7 TO 11 GROCERY","3201 N MACGREGOR WAY","HOUSTON","TX",77004,7803,"HARRIS",1,15001960,"06/14/2015"
"2660",3205704587700001,32057045877,"CUPID EMPLOYMENT & DATING SERV","CUPID EMPLOYMENT & DATING SERV","9115 BELLAIRE BLVD STE 120","HOUSTON","TX",77036,4620,"HARRIS",1,15002321,"06/04/2015"
"2661",3.205706113e+15,32057061130,"ACE PLUS, LLC","BLUE BELL EXPRESS","3825 MANGUM RD","HOUSTON","TX",77092,5400,"HARRIS",1,15001961,"06/14/2015"
"2662",3205706438100001,32057064381,"FARID ENTERPRISES INC","ALMEDA NEIGHBOR STORE","6617 ALMEDA GENOA RD","HOUSTON","TX",77048,4549,"HARRIS",1,15004377,"12/14/2015"
"2663",3205708402500001,32057084025,"CHOICE WHOLESALE INTERNATIONAL","CHECK N GO","7700 W MONTGOMERY RD","HOUSTON","TX",77088,7820,"HARRIS",1,18004082,"11/30/2018"
"2664",3205712376500001,32057123765,"SKCO, INC.","LITTLE YORK FOOD MART","7503 LITTLE YORK RD","HOUSTON","TX",77016,2418,"HARRIS",1,15002015,"05/14/2015"
"2665",3205713709600001,32057137096,"MIG ALDINE MAIL, LLC","ROAD STOP","2625 ALDINE MAIL ROUTE RD STE A","HOUSTON","TX",77039,5603,"HARRIS",1,14004082,"06/08/2020"
"2666",3205713709600002,32057137096,"MIG ALDINE MAIL, LLC","ROAD STOP LIQUOR #1","2625 ALDINE MAIL ROUTE RD STE C","HOUSTON","TX",77039,5603,"HARRIS",2,20073201,"10/28/2020"
"2667",3205717962700001,32057179627,"G & J MART INC","OREM FOOD MARKET","4411 W OREM DR","HOUSTON","TX",77045,4310,"HARRIS",1,15002056,"05/31/2015"
"2668",3205718032800001,32057180328,"GUERRERO MEAT MARKET NO.1 INC","GUERRERO MEAT MARKET NO.1 INC","8419 WINKLER DR STE AB","HOUSTON","TX",77017,5059,"HARRIS",1,15002414,"06/14/2015"
"2669",3205718032800002,32057180328,"GUERRERO MEAT MARKET NO.1 INC","PAM'S GROCERY","8423 WINKLER DR","HOUSTON","TX",77017,5059,"HARRIS",2,17002414,"07/31/2017"
"2670",3205718723200001,32057187232,"OSCAR REBOLLAR","O & D LIQUOR","14017 HIRAM CLARKE RD # B2","HOUSTON","TX",77045,5425,"HARRIS",1,15002019,"06/30/2015"
