"","address","lon","lat"
"4174","7134 OAKWOOD GLEN BLVD",-95.5239103,30.0246609
"4175","5703 GLENMONT DR",-95.4811564,29.7197953
"4176","2722 CENTER ST",-95.1251494,29.6864277
"4177","10600 FONDREN RD",-95.5091651,29.6664729
"4178","7520 W BELLFORT ST",-95.5099654,29.6564233
"4179","10963 CUTTEN RD STE A105",-95.5171212,29.942336
"4180","10720 S POST OAK RD",-95.4642453,29.6646508
"4181","9531 FALLBROOK DR",-95.5654403,29.9272334
"4182","4400 SHERWOOD LN",-95.4549503,29.8145506
"4183","110 ELLA ST",-95.6276853,30.0913207
"4184","5001 E CROSSTIMBERS ST",-95.318256,29.8313141
"4185","12672 VETERANS MEMORIAL DR",-95.4854412,29.9722127
"4186","11786 WILCREST DR",-95.5695201,29.6511114
"4187","19006 KUYKENDAHL RD",-95.4907465,30.0463771
"4188","8261 RICHMOND AVE STE N",-95.5133574,29.7286171
"4189","85 E EDGEBROOK DR",-95.22,29.64906
"4190","4953 POLK ST",-95.3266916,29.7363866
"4191","2054 WIRT RD STE B",-95.4847038,29.809873
"4192","13202 CUTTEN RD",-95.5345386,29.9703431
"4193","9430 WESTPARK DR",-95.5288603,29.7208972
"4194","8075 FM 1960 RD E",-95.0020154,30.0450885
"4195","10502 HUFFMEISTER RD STE B",-95.62837,29.9276605
"4196","550 FM 1959 RD STE A",-95.1800726,29.5950595
"4197","10804 S GESSNER RD",-95.5290296,29.6623365
"4198","12749 MARKET STREET RD",-95.2076254,29.7682036
"4199","1414 BEAUMONT RD",-94.9550375,29.7436147
"4200","12430 STATE HIGHWAY 249 STE N",-95.4778328,29.9116955
"4201","2902 ALMEDA GENOA RD STE A",-95.3796415,29.6136443
"4202","3300 YELLOWSTONE BLVD",-95.3750824,29.6973048
"4203","18618 CHAMPION FOREST DR",-95.5572365,30.0345901
"4204","5650 ANTOINE DR",-95.4728047,29.8481145
"4205","7127 SPENCER HWY STE 180",-95.1290196,29.6639627
"4206","3344 CHIMNEY ROCK RD",-95.4768288,29.7290434
"4207","14039 FM 2100 RD",-95.0648299,29.8921938
"4208","1301 ALLEN GENOA RD",-95.2340961,29.6901856
"4209","4828 MOUNT HOUSTON RD",-95.3198481,29.8906888
"4210","9017 WESTHEIMER RD",-95.5234081,29.7369105
"4211","15210 HIGHWAY 3",-95.1452837,29.5657845
"4212","1412 CAVALCADE ST",-95.353702,29.8031282
"4213","2311 PARKER RD",-95.3496531,29.8595947
"4214","2404 GREENHOUSE RD",-95.7038664,29.7968282
"4215","18228 HIGHWAY 59 N",-95.2753414,29.9826683
"4216","15704 KUYKENDAHL RD",-95.4625254,30.0061863
"4217","8275 BEECHNUT ST",-95.529629,29.6921187
"4218","2829 N MAIN ST",-81.6535922,30.3553218
"4219","4202 LITTLECREST RD",-95.3254047,29.8706469
"4220","4420 N SHEPHERD DR",-95.409786,29.8295439
"4221","9230 JENSEN DR STE D",-95.3425245,29.8459338
"4222","104 TIDWELL RD STE E",-95.3769019,29.8451275
"4223","7200 ELDRIDGE PKWY STE O",-95.6250847,29.7028964
"4224","7351 SYNOTT RD",-95.6142136,29.6968832
"4225","2602 WHEELER ST",-86.113458,39.8046028
"4226","9000 WESTPARK DR",-95.5231799,29.7214242
"4227","3814 CENTER ST",-95.4002175,29.7712592
"4228","10722 KINGSPOINT RD",-95.2294306,29.619354
"4229","8335 VETERANS MEMORIAL DR",-95.4159232,29.8802201
"4230","2243 HIGHWAY 6 S",-95.643618,29.7400791
"4231","11945 BARWOOD BEND DR STE C",-95.6188953,29.9469681
"4232","1617 MISSOURI ST",-95.3972887,29.7441329
"4233","14540 CYPRESS ROSEHILL RD",-95.6985418,29.9806722
"4234","3354 OLD SPANISH TRL",-95.3716683,29.7013008
"4235","3119 PASADENA BLVD",-95.1680504,29.6813651
"4236","7015 SPENCER HWY",-95.1298892,29.663738
"4237","8800 RICHMOND AVE",-95.5199854,29.7295435
"4238","311 TRAVIS ST",-95.3617238,29.7622527
"4239","39902 HIGHWAY 290 BUSINESS",-95.9127207,30.053174
"4240","2347 S KIRKWOOD RD",-95.5881194,29.7392617
"4241","3000 NORTH LOOP W",-95.4499475,29.8046996
"4242","6550 MOUNT HOUSTON RD",-95.2932424,29.8909329
"4243","4441 SPENCER HWY STE 100",-95.1756719,29.6657587
"4244","15710 ELLA BLVD",-95.4350613,29.9953623
"4245","2400 MID LN STE 200",-95.450549,29.7425635
"4246","24020 CLAY RD",-95.7905025,29.8314592
"4247","636 CYPRESS STATION DR",-95.4405295,30.0313236
"4248","5926 FM 2100 RD",-95.0692487,29.914491
"4249","2501 LAUDER RD",-95.3465089,29.9131656
"4250","6810 LONG DR",-95.307412,29.6853616
"4251","7050 SOUTH LOOP E",-95.3016441,29.6952949
"4252","9723 N SAM HOUSTON PKWY E",-95.2430235,29.9355805
"4253","17706 KUYKENDAHL RD",-95.480804,30.03052
"4254","16318 STUEBNER AIRLINE RD",-95.518102,30.0156579
"4255","8328 FAIRBANKS N HOUSTON RD",-95.5240435,29.9016075
"4256","10811 VETERANS MEMORIAL DR STE 700",-95.4625869,29.9399265
"4257","9223 AIRPORT BLVD",-95.2523661,29.6526827
"4258","2815 S SHEPHERD DR",-95.4104406,29.7401465
"4259","16503 CLAY RD STE A",-95.6525733,29.8348117
"4260","1950 LOUETTA RD",-95.4469053,30.0636089
"4261","4015 TIDWELL RD",-95.3288546,29.848966
"4262","13125 VETERANS MEMORIAL DR",-95.4907297,29.9766628
"4263","25722 FM 2100 RD",-95.0882787,30.0451073
"4264","1201 E AIRTEX DR STE A",-95.401686,29.9835918
"4265","7844 HARRISBURG BLVD",-95.2845823,29.73012
"4266","8510 ALMEDA GENOA RD STE 401B",-95.2660993,29.6248634
"4267","27939 STATE HIGHWAY 249",-95.6308857,30.0814715
"4268","4590 W TIDWELL RD",-95.4581331,29.8462895
"4269","8002 C E KING PKWY",-95.2133919,29.839234
"4270","6650 BELLFORT ST",-95.5078769,29.6560658
"4271","704 RICHEY ST",-95.2201224,29.7013226
"4272","20140 MORTON RD UNIT 105A",-95.7222079,29.815236
"4273","7720 JACKRABBIT RD STE E",-95.6202092,29.891247
"4274","5303 ALDINE MAIL ROUTE RD",-95.3106465,29.902989
"4275","502 MAIN ST",-72.3680559,41.2835998
"4276","14366 MEMORIAL DR STE C",-95.6000951,29.7711339
"4277","14354 MEMORIAL DR STE A",-95.5997872,29.7711535
"4278","1809 ELDRIDGE PKWY STE 107",-95.624549,29.7488402
"4279","12001 RICHMOND AVE STE 6",-95.5899767,29.7304061
"4280","2303 S KIRKWOOD RD",-95.5883214,29.7404041
"4281","25111 GOSLING RD",-95.5066171,30.1294614
"4282","10820 HOMESTEAD RD",-95.3002421,29.8724597
"4283","410 N SAM HOUSTON PKWY E",-95.3964664,29.9381481
"4284","414 W GREENS RD",-95.4225718,29.9498171
"4285","470 W PARKER RD",-96.7078982,33.0399082
"4286","1019 ALABAMA ST",-122.4608787,48.7632395
"4287","3301 LEE ST",-87.7112194,42.0352213
"4288","8300 SPENCER HWY",-95.1105366,29.6635174
"4289","8320 SPENCER HWY",-95.110268,29.6635246
"4290","4830 ALMEDA RD STE A",-95.3779855,29.7259263
"4291","3018 WHITE OAK DR",-95.3906729,29.7817554
"4292","2201 BINGLE RD",-95.5015224,29.8134352
"4293","3110 FRY RD",-95.7199663,29.8152652
"4294","12607 LOUETTA RD",-95.6145637,29.9960662
"4295","1738 S DAIRY ASHFORD RD",-95.6066539,29.7489153
"4296","4160 S SAM HOUSTON PKWY W",-95.4450631,29.5975728
"4297","8338 WEDNESBURY LN",-95.526194,29.68759
"4298","10102 HOMESTEAD RD",-95.3001838,29.8579357
"4299","13275 BELLAIRE BLVD",-95.616702,29.7027761
"4300","11320 SPACE CENTER BLVD STE 100A",-95.143329,29.6301738
"4301","15639 WESTPARK DR",-95.6592496,29.71594
"4302","11945 BARWOOD BEND DR STE A",-95.6188953,29.9469681
"4303","2400 KENTUCKY ST",-118.9644824,35.3734182
"4304","5803 BARKER CYPRESS RD",-95.6839892,29.8567382
"4305","8000 MESA DR",-95.2618938,29.8359781
"4306","3517 N MAIN ST",-94.9652865,29.760762
"4307","5660 WESTHEIMER RD",-95.4761632,29.7383736
"4308","15115 MEMORIAL DR",-95.6196305,29.7783429
"4309","9934 MESA DR STE B",-95.2620366,29.8584891
"4310","11855 TANNER RD",-95.5848672,29.8498985
"4311","2540 W HOLCOMBE BLVD",-95.4179077,29.7065726
"4312","5270 BEECHNUT ST",-95.4757741,29.6892867
"4313","7401 ALABONSON RD STE A",-95.4836387,29.8767086
"4314","13802 WALLISVILLE RD",-95.2035259,29.8063358
"4315","3411 FM 1960 RD W",-95.4815575,29.9969087
"4316","746 YORKSHIRE ST",-84.3627896,33.7954811
"4317","2709 BROADWAY ST",-89.6005498,40.5687158
"4318","7031 FM 1960 RD W STE A",-95.5338515,29.9679036
"4319","40600 HIGHWAY 290 BUSINESS",-95.9281307,30.0570301
"4320","21502 ALDINE WESTFIELD RD STE E",-95.3802549,30.0274167
"4321","1901 ALLEN GENOA RD",-95.2293592,29.683742
"4322","615 E NASA PKWY",-95.1115008,29.5434491
"4323","11722 CULLEN BLVD",-95.3557875,29.6327801
"4324","21212 KUYKENDAHL RD STE C",-95.514616,30.0771245
"4325","7440 LONG POINT RD",-95.4781498,29.8031117
"4326","1715 S MAIN ST",-80.2397335,36.0753161
"4327","1501 SILBER RD",-95.4685453,29.7962277
"4328","1710 HIGHWAY 6 S STE G",-95.6449804,29.7520569
"4329","2720 SOUTHWEST FWY",-95.422061,29.7312821
"4330","9820 NORTH FWY",-95.411668,29.9067969
"4331","5555 SOUTHWEST FWY",-95.4760198,29.7251864
"4332","14707 HIGHWAY 59 N",-95.3000001,29.9325863
"4333","11649 STATE HIGHWAY 249",-95.4684839,29.9032872
"4334","12843 WESTHEIMER RD",-95.6109617,29.7356211
"4335","16855 NORTH FWY",-95.4287724,30.0111137
"4336","27646 STATE HIGHWAY 249",-95.6302199,30.0753503
"4337","1653 GESSNER RD",-95.5452201,29.8021913
"4338","1525 S MASON RD",-95.7500599,29.7600771
"4339","4902 TIDWELL RD",-95.318787,29.8478364
"4340","13306 BAMMEL NORTH HOUSTON RD",-95.4953147,29.9693255
"4341","3903 REVEILLE ST",-95.2900169,29.6850629
"4342","16116 WESTPARK DR",-95.6668922,29.7118253
"4343","9374 RICHMOND AVE",-95.5295198,29.729586
"4344","2240 NAVIGATION BLVD STE 500",-95.3472308,29.7579503
"4345","6530 W 43RD ST",-95.4885751,29.8332645
"4346","1802 RICHMOND AVE",-80.6885968,32.3827542
"4347","3701 ALDINE MAIL ROUTE RD",-95.3359072,29.9029036
"4348","6421 BINGLE RD",-95.489405,29.85854
"4349","13739 CEDAR POINT DR",-95.6023303,29.9779951
"4350","2425 EMANCIPATION AVE",-95.3618291,29.7381973
"4351","9525 W MONTGOMERY RD",-95.4472866,29.88113
"4352","12430 HIGHWAY 3 STE A2",-95.1723716,29.5934171
"4353","11246 S WILCREST DR",-95.5712861,29.6580607
"4354","11246 S WILCREST DR STE 145-B",-95.571305,29.658175
"4355","7701 W MONTGOMERY RD",-95.4287929,29.863808
"4356","1020 CYPRESS CREEK PKWY STE 6",-95.4459356,30.0166172
"4357","26420 PRESTON AVE",-95.4184396,30.0791591
"4358","3316 S SHAVER ST",-95.2096231,29.6605046
"4359","8210 SCOTT ST",-95.3673551,29.6728436
"4360","12620 WOODFOREST BLVD STE 450",-95.200899,29.789982
"4361","7506 MARTIN LUTHER KING BLVD",-95.3365311,29.6737159
"4362","7803 JENSEN DR",-95.343432,29.830304
"4363","3525 LOCKWOOD DR",-95.3164179,29.7919366
"4364","3329 ANITA ST",-95.3537429,29.7315083
"4365","2450 W LITTLE YORK RD",-95.4488295,29.8634574
"4366","3603 N HIGHWAY 146",-94.9476475,29.7542782
"4367","8130 ROYALWOOD DR",-95.1886305,29.841372
"4368","5211 SPENCER HWY",-95.1624199,29.6655368
"4369","9558 CYPRESS CREEK PKWY",-95.5670664,29.9442702
"4370","13450 ELLA BLVD",-95.4288338,29.9596254
"4371","1603 HIGHWAY 6 S",-95.6441725,29.7555442
"4372","24307 ALDINE WESTFIELD RD STE 1",-95.3989044,30.0581595
"4373","12222 BISSONNET ST STE G",-95.5947576,29.6764756
"4374","9214 NORTH FWY STE A",-95.4113916,29.8948375
"4375","22608 ALDINE WESTFIELD RD",-95.3829808,30.0434741
"4376","20221 CLAY RD STE A",-95.726036,29.8309478
"4377","589 AIRTEX DR",-95.4341125,29.9837565
"4378","4822 MARTIN LUTHER KING BLVD",-95.3362752,29.707917
"4379","16929 STATE HIGHWAY 249 STE A",-95.5373542,29.9518491
"4380","3502 LYDIA ST",-95.3749196,29.6849932
"4381","942 CYPRESS CREEK PKWY",-95.444605,30.0171875
"4382","11879 BISSONNET ST",-95.5867344,29.6742643
"4383","9123 SCOTT ST",-95.36758,29.6600398
"4384","10715 SAGETREE DR",-95.217726,29.6077376
"4385","4407 W FUQUA ST STE D",-95.4432005,29.6131119
"4386","6622 EAGLE PASS ST",-95.3035028,29.7834502
"4387","3821 RED BLUFF RD",-95.153791,29.6838388
"4388","12630 TELGE RD",-95.6493689,29.9583646
"4389","3423 STRAWBERRY RD",-95.192263,29.65896
"4390","10110 AIRLINE DR",-95.3998861,29.9030439
"4391","3880 GREENHOUSE RD STE 427",-95.7033287,29.8709879
"4392","15103 MASON RD STE B5",-95.740843,29.9939835
"4393","23119 COLONIAL PKWY STE 25",-95.7748987,29.7923257
"4394","12706 NORTH FWY",-95.4172144,29.9528353
"4395","13515 BAMMEL NORTH HOUSTON RD",-95.495002,29.9737436
"4396","4505 HOLMES RD",-95.784688,29.65847
"4397","23119 COLONIAL PKWY # B-15",NA,NA
"4398","4707 IRVINGTON BLVD STE A",-95.3615501,29.8040733
"4399","12450 BISSONNET ST",-95.5982147,29.6773333
"4400","1415 MCCARTY ST",-95.2831584,29.7651926
"4401","3401 N SHEPHERD DR STE 1",-95.4110952,29.81777
"4402","11250 FM 529 RD",-95.5780147,29.8807808
"4403","1621 UPLAND DR STE A",-95.5769069,29.7966009
"4404","2104 WARDMONT ST",-95.3546421,29.8801695
"4405","12403 VETERANS MEMORIAL DR STE 2",-95.4831471,29.9668147
"4406","1945 N MASON RD STE 104",-95.7524878,29.800584
"4407","2502 HARDY ST",-95.3512293,29.7844927
"4408","21836 HOLZWARTH RD",-95.4418805,30.0646059
"4409","8924 BISSONNET ST",-95.5344413,29.6767399
"4410","4626 YALE ST",-95.402533,29.834416
"4411","9303 FONDREN RD",-95.5082225,29.6783792
"4412","3020 NORTHPARK DR",-95.1961612,30.0676728
"4413","7730 HIGHWAY 6 S",-95.6444886,29.6947293
"4414","6749 AIRLINE DR",-95.3859391,29.8606699
"4415","13629 ALIEF CLODINE RD",-95.6249313,29.7118746
"4416","7480 N SHEPHERD DR",-95.4120771,29.8690219
"4417","10541 CYPRESS CREEK PKWY # 270",NA,NA
"4418","4922 WASHINGTON AVE",-95.411215,29.7707382
"4419","6401 HIRSCH RD",-95.3292654,29.8181807
"4420","9901 SPENCER HWY STE G",-95.082685,29.6648339
"4421","3800 SPENCER HWY STE K150",-95.1859815,29.6634157
"4422","5716 NORTH FWY",-95.3951822,29.8499274
"4423","12635 W HARDY RD",-95.369154,29.8827355
"4424","10880 BISSONNET ST STE 195",-95.5692759,29.6754263
"4425","922 W ALABAMA ST",-95.3907036,29.7390783
"4426","4808 N MCCARTY ST",-95.2647912,29.8038962
"4427","6965 HARWIN DR STE 152",-95.5055863,29.7177402
"4428","6556 PEERLESS ST STE A",-95.3709324,29.702233
"4429","12218 JONES RD STE I",-95.5833489,29.9507275
"4430","3801 MANGUM RD",-95.4626147,29.8241641
"4431","5402 BIRDWOOD RD",-95.4795424,29.6818219
"4432","3504 W OREM DR",-95.4298365,29.628623
"4433","6437 WESTHEIMER RD",-95.4979165,29.7372481
"4434","6830 CULLEN BLVD",-95.3542838,29.6884745
"4435","10146 WESTHEIMER RD",-95.5528069,29.7373966
"4436","5626 RENWICK DR",-95.4852773,29.7211953
"4437","13203 CROSBY LYNCHBURG RD",-95.063851,29.880281
"4438","20307 WEST RD",-95.72095,29.90893
"4439","17225 CROSBY FWY",-95.1292001,29.8548238
"4440","125 REMINGTON VALLEY DR",-95.4190125,29.9739435
"4441","13227 JONES RD",-95.5864924,29.9654852
"4442","12313 BELLAIRE BLVD STE A",-95.5970111,29.702825
"4443","406 S RICHEY ST",-95.2406044,29.6699723
"4444","14024 ALMEDA RD",-95.42468,29.6033721
"4445","12540 HILLCROFT ST",-95.4936349,29.6389105
"4446","9538 RICHMOND AVE STE B",-95.5342311,29.7293332
"4447","8300 ANTOINE DR",-95.4772428,29.8898288
"4448","12255 HUFFMEISTER RD",-95.6303724,29.9514546
"4449","1401 STERRETT ST STE 103",-95.3532092,29.7675718
"4450","850 E MAIN ST",-73.5269791,41.0558477
"4451","5946 MOUNT HOUSTON RD",-95.3013885,29.8908094
"4452","17504 NORTHWEST FWY STE 700",-95.5848262,29.8915754
"4453","10900 MYKAWA RD",-95.3048392,29.6205548
"4454","2702 ALABAMA ST",-118.2376549,34.227022
"4455","1050 W RANKIN RD STE 230-240",-95.4362623,29.9662772
"4456","4200 DENMARK ST",-95.3286117,29.8268179
"4457","6401 LONG DR",-95.3122313,29.689817
"4458","22944 KUYKENDAHL RD",-95.5390865,30.0981816
"4459","7844 AVENUE E",-95.2834849,29.7325205
"4460","1900 BLALOCK RD STE G",-95.5236336,29.8075337
"4461","12525 N LAKE HOUSTON PKWY",-95.2118655,29.8975226
"4462","17926 HIGHWAY 3 STE 105",-95.1179239,29.536478
"4463","21747 ALDINE WESTFIELD RD",-95.381911,30.0345285
"4464","8003 FILLMORE ST STE A",-95.2846484,29.7586606
"4465","8102 CULLEN BLVD",-95.355948,29.671567
"4466","3034 BROADWAY ST",-95.2781374,29.6960504
"4467","12322 EAST FWY STE B2",-95.2190264,29.7694858
"4468","411 ISAACKS RD",-95.2503465,29.9930543
"4469","10553 HOMESTEAD RD",-95.301266,29.8662532
"4470","2322 LITTLE YORK RD",-95.3496354,29.8704353
"4471","14011 SPRING CYPRESS RD",-95.6354033,30.0037068
"4472","5887 WESTHEIMER RD STE K",-95.4835977,29.7371869
"4473","7615 W MONTGOMERY RD",-95.428278,29.863275
"4474","2220 MAIN ST",-81.5673429,41.2436885
"4475","7676 HILLMONT ST STE 240W",-95.5041654,29.8442674
"4476","1515 WALNUT BEND LN",-95.5648044,29.7463866
"4477","12951 HIRAM CLARKE RD",-95.4457435,29.6387076
"4478","15515 KUYKENDAHL RD",-95.460693,30.0030098
"4479","3755 N MACGREGOR WAY",-95.3563517,29.7109403
"4480","2724 QUITMAN ST",-95.3421567,29.7833256
"4481","6001 YALE ST",-95.4033453,29.8523904
"4482","8104 W TIDWELL RD STE L",-95.5162479,29.8514345
"4483","2008 SHAVER ST",-95.2094193,29.6827654
"4484","3814 COLLINGSWORTH ST",-95.3324318,29.7937281
"4485","3040 FM 1960 RD STE 101",-95.381068,30.0194385
"4486","9638 JONES RD",-95.5840872,29.9137546
"4487","318 GENTRY ST",-95.4201582,30.0788634
"4488","6006 FAIRDALE LN",-95.4849496,29.7334777
"4489","7107 FAIRBANKS N HOUSTON RD",-95.5252676,29.8744411
"4490","549 GREENS RD",-95.4009087,29.9513357
"4491","3341 WINBERN ST",-95.356134,29.7258404
"4492","3536 LAURA KOPPE RD",-95.3343595,29.8401419
"4493","9001 LOUETTA RD",-95.5481522,30.0071361
"4494","909 GREENS RD",-95.3927486,29.9511512
"4495","9668 WESTHEIMER RD STE 500",-95.5378597,29.7378186
"4496","602 FAIRMONT PKWY STE A",-95.2045067,29.6509317
"4497","1441 W GULF BANK RD",-95.4252509,29.886103
"4498","2409 FLOWERS ST",-95.2991517,29.705619
"4499","6405 ANTOINE DR STE 17",-95.4740948,29.860026
"4500","8703 BOONE RD",-95.5743903,29.6837634
"4501","24900 KUYKENDAHL RD",-95.5536408,30.122396
"4502","1535 N DURHAM DR",-95.4118726,29.7992991
"4503","22704 LOOP 494 STE I",-95.2511829,30.0403629
"4504","13555 KUYKENDAHL RD",-95.4604371,30.0017711
"4505","10512 GULF FWY",-95.2435539,29.6402099
"4506","10755 VETERANS MEMORIAL DR",-95.4603552,29.9368886
"4507","9635 SCOTT ST",-95.3680705,29.6518054
"4508","5560 GASMER DR",-95.4784774,29.6513609
"4509","1500 SHEPHERD DR",-95.4092746,29.7745829
"4510","2902 ALMEDA GENOA RD STE B-4",-95.3796415,29.6136443
"4511","4910 ALDINE MAIL ROUTE RD",-95.3184602,29.9024702
"4512","2720 CHAPMAN ST",-81.1546576,34.9551426
"4513","9708 W BELLFORT ST",-95.5514326,29.6534792
"4514","17250 W LAKE HOUSTON PKWY",-95.1708775,29.9734597
"4515","4620 WASHINGTON AVE",-95.4079041,29.7707381
"4516","1836 AIRLINE DR STE A",-95.3815021,29.8042561
"4517","7821 HIGHWAY 6 S",-95.6424904,29.693609
"4518","1023 BOOTH ST",-95.3613866,29.7868103
"4519","11606 ALDINE WESTFIELD RD",-95.3549487,29.8796839
"4520","5524 CHAPMAN ST",-122.0438358,37.5519697
"4521","1801 GESSNER RD",-95.5456096,29.8049022
"4522","100 N ALEXANDER DR",-94.9577366,29.7291855
"4523","2302 E HOLCOMBE BLVD",-95.4129568,29.706549
"4524","1412 SSGT MACARIO GARCIA DR",-95.3001838,29.7452977
"4525","11649 EASTEX FWY",-95.3194202,29.8903781
"4526","4610 NASA PKWY",-95.0590824,29.5669539
"4527","8403 ALMEDA RD STE C",-95.3912148,29.6849864
"4528","4350 AIRLINE DR",-95.3839557,29.8282754
"4529","615 W MAIN ST",-89.3916365,43.0673785
"4530","20750 CYPRESSWOOD DR",-95.3294984,30.0198277
"4531","159 SHARPSTOWN CTR STE 102",-95.5154767,29.7079895
"4532","844 S KOBAYASHI RD",-95.1215467,29.5238221
"4533","14191 FAYRIDGE DR",-95.3108835,29.6016658
"4534","622 FM 1959 RD",-95.1802356,29.5941499
"4535","630 FM 1959 RD",-95.1902296,29.5815007
"4536","9402 WILCREST DR",-95.5709737,29.6764062
"4537","26836 CYPRESSWOOD DR",-95.3928109,30.0631212
"4538","2174 SPRING STUEBNER RD STE 350",-95.4499113,30.084078
"4539","706 GREENS RD",-95.3990884,29.9503517
"4540","23227 SNOOK LN",-95.6029615,30.1006144
"4541","11037 MARKET ST",-95.2343351,29.7679185
"4542","12033 VETERANS MEMORIAL DR STE 131",-95.4772486,29.9588642
"4543","2657 GESSNER RD",-95.5457455,29.8206519
"4544","6850 MARTIN LUTHER KING BLVD",-95.3370284,29.6784884
"4545","7102 MYKAWA RD",-95.321969,29.675922
"4546","5401 CHIMNEY ROCK RD APT 649",-95.4745044,29.7230387
"4547","1139 S BROADWAY ST",-95.5972973,33.1209617
"4548","5175 LITTLE YORK RD STE A",-95.314151,29.8706262
"4549","7901 MAIN ST",-76.525634,39.171593
"4550","13740 ALMEDA RD",-95.4226953,29.6067714
"4551","22323 LOOP 494 STE B",-95.2542633,30.0362113
"4552","8830 DENTON ST STE A",-95.276872,29.8412424
"4553","3235 HOLMAN ST",-95.3581105,29.7277909
"4554","904 W BARBOURS CUT BLVD",-95.0283237,29.6746222
"4555","4702 LYONS AVE",-95.3227085,29.7760809
"4556","6525 GARTH RD",-94.9812422,29.7972927
"4557","10150 ALMEDA GENOA RD STE A",-95.2346206,29.6269723
"4558","13925 CYPRESS NORTH HOUSTON RD",-95.6323729,29.9473546
"4559","9740 BARKER CYPRESS RD STE 104",-95.6854895,29.9193964
"4560","9344 JONES RD STE L",-95.583081,29.909272
"4561","14451 T C JESTER BLVD",-95.4791328,29.994896
"4562","9132 W LITTLE YORK RD",-95.5370601,29.8691885
"4563","24814 KUYKENDAHL RD",-95.5535559,30.1214586
"4564","9402 KEMPWOOD DR",-95.5236101,29.8222762
"4565","19620 KUYKENDAHL RD STE 160",-95.4947834,30.0566886
"4566","10020 KLECKLEY DR",-95.2303791,29.6225669
"4567","3722 DREW ST",-95.3461411,29.7301908
"4568","3700 BARKER CYPRESS RD STE 100",-95.6864157,29.823578
"4569","11214 BEECHNUT ST",-95.5757581,29.6887792
"4570","23240 NORTHWEST FWY",-95.6614067,29.9453773
"4571","802 E AIRTEX DR",-95.4098873,29.9827772
"4572","5027 EAST FWY",-94.9823589,29.8054376
"4573","11230 PLAINFIELD ST",-95.5428212,29.6565441
"4574","126 HEIGHTS BLVD STE 112B",-95.3967141,29.7716417
"4575","12600 S GESSNER RD STE A",-95.5306437,29.6379621
"4576","7801 FALLBROOK DR",-95.511243,29.925113
"4577","566 CYPRESS CREEK PKWY STE B",-95.4383695,30.0190001
"4578","19540 CLAY RD",-95.7103634,29.8316096
"4579","4670 TELEPHONE RD",-95.300388,29.6945322
"4580","7621 COOK RD",-95.5955784,29.6943961
"4581","3331 SPRING CYPRESS RD",-95.4704162,30.0622715
"4582","5211 BARKER CYPRESS RD STE 105",-95.6838864,29.8496915
"4583","510 PARK ST",-75.4742866,40.6097126
"4584","7330 SOUTHWEST FWY STE B",-95.5180589,29.7011605
"4585","4101 PARKER RD",-96.6503728,33.0533809
"4586","14151 HIRAM CLARKE RD STE A",-95.44565,29.6209926
"4587","1004 ALDINE BENDER RD",-95.3738076,29.9329729
"4588","6423 RICHMOND AVE STE F",-95.4994916,29.7314352
"4589","10610 FONDREN RD STE 103",-95.5087892,29.665888
"4590","2400 FM 2920 RD # 270",NA,NA
"4591","10802 W BELLFORT AVE",-95.569003,29.6553771
"4592","10013 LONG POINT RD",-95.5414651,29.7939118
"4593","9436 N HOUSTON ROSSLYN RD",-95.4935939,29.8774218
"4594","15626 CYPRESS ROSEHILL RD STE 600",-95.6980815,29.9968547
"4595","2900 NASA PKWY STE 190",-95.0385328,29.5606867
"4596","3354 DIXIE DR",-95.3706004,29.7042043
"4597","3801 TELEPHONE RD",-95.3108631,29.7075378
"4598","2409 W MOUNT HOUSTON RD",-95.4447632,29.8974784
"4599","14400 WALLISVILLE RD",-95.1928488,29.8055633
"4600","5328 ANTOINE DR",-95.4727227,29.8418082
"4601","1701 MCCARTY ST",-95.283331,29.760943
"4602","2920 ATASCOCITA RD",-95.227173,29.973664
"4603","12320 BELLAIRE BLVD STE B1",-95.5976716,29.7043672
"4604","3708 EMANCIPATION AVE",-95.3678764,29.731174
"4605","5708 S GESSNER RD",-95.539171,29.7184506
"4606","17938 GRANT RD",-95.696737,30.0248755
"4607","11422 SOUTHWEST FWY STE 700",-95.5662812,29.6545704
"4608","6010 SOUTHWEST FWY",-95.4849149,29.7265644
"4609","6002 S GESSNER RD # A",NA,NA
"4610","6334 ANTOINE DR",-95.4729924,29.8592215
"4611","12657 BISSONNET ST",-95.6013349,29.6767183
"4612","11501 TANNER RD",-95.5795534,29.8497847
"4613","101 W SAN AUGUSTINE ST",-95.1238874,29.6897262
"4614","6275 GRIGGS RD",-95.3096685,29.706356
"4615","2412 PASADENA BLVD STE A",-95.1783611,29.6818135
"4616","11911 BARKER CYPRESS RD STE B",-95.6755428,29.9498131
"4617","7545 PARK PLACE BLVD STE A",-95.2910172,29.6858579
"4618","10658 MONROE RD",-95.2668725,29.6114082
"4619","3000 SPRING CYPRESS RD STE A",-95.4631603,30.065178
"4620","2116 SPEARS RD",-95.452492,29.9650145
"4621","13769 STATE HIGHWAY 249",-95.4955298,29.9203076
"4622","5830 MARTIN LUTHER KING BLVD",-95.3378175,29.6957834
"4623","3509 ALMEDA GENOA RD",-95.367768,29.617806
"4624","5135 W ALABAMA ST STE 424",-95.4644579,29.737703
"4625","5085 WESTHEIMER RD STE 208",-95.4636925,29.7368358
"4626","2500 WILCREST DR STE 300",-95.5724858,29.7382436
