"","lon","lat","Location.Name"
"3270",-95.3981681,29.8646331,"NORTHLINE FOODMART & DELI"
"3271",-95.4053268,29.8711456,"FAMILY DOLLAR STORE #1759"
"3272",-95.362756,29.8484059,"FAMILY DOLLAR STORE #5805"
"3273",-95.3834036,29.868795,"FAMILY DOLLAR STORE #5916"
"3274",-95.3788033,29.8486336,"HOUSTON C STORE"
"3275",-95.3934643,29.8690161,"FAST MART & FUEL"
"3276",-95.3984953,29.8703881,"LITTLE YORK SMOKE SHOP"
"3277",-95.3721794,29.8705822,"MY STOP"
"3278",-95.3715866,29.8544479,"SUNNY'S FOOD"
"3279",-95.3715252,29.850056,"SUNNY'S # 2"
"3280",-95.3714017,29.8584978,"DISTRIBUIDOR Y MEAT MARKET MI"
"3281",-95.3974114,29.8704999,"EXPRESS FUEL"
"3282",-95.3964706,29.859362,"SKYWOOD FOOD MARKET"
"3283",-95.3974114,29.8704999,"EXPRESS LIQUOR"
"3284",-95.385203,29.8494325,"AIRLINE MARKET Y TAQUERIA"
"3285",-95.3653724,29.8675897,"HARDY FOOD MART"
"3286",-95.3947881,29.8545243,"DIAMOND FOOD MART"
"3287",-95.3839046,29.8706786,"SPORTSMAN LIQUOR"
"3288",-95.4010191,29.859589,"NOW & FOREVER PARKER"
"3289",-95.3881475,29.8599491,"FAST RUN"
"3290",-95.3843442,29.8580758,"ANNIE STOP N SHOP #1"
"3291",-95.3907107,29.8503903,"A J  FOOD STORE"
"3292",-95.4016041,29.8702612,"MY C STORE"
"3293",-95.3859391,29.8606699,"EL AHORRO SUPERMARKET #14, LLC"
"3294",-95.3951822,29.8499274,"NOBIN FOOD STORE"
"3295",-95.4033453,29.8523904,"NEIGHBOR MARKET"
"3296",-95.404529,29.8646213,"EASY STOP FOOD MART"
"3297",-95.3663933,29.8734597,"Q MAX"
"3298",-95.3726496,29.869818,"MY STOP #2"
"3299",-95.3914807,29.8601062,"V STOP 7"
"3300",-95.4010724,29.8601431,"GOLDEN GORILLA #1"
"3301",-95.383833,29.9399848,"HARDY SHELL 1"
"3302",-95.4023507,29.9321683,"ALDINE FOOD STORE"
"3303",-95.4012838,29.9313352,"ALDINE MINI MARKET"
"3304",-95.400813,29.9517862,"NEW GREEN'S DISCOUNT LIQUOR"
"3305",-95.4069836,29.9417866,"TIMEWISE #817"
"3306",-95.4103588,29.9314464,"TIMEWISE FOOD STORE #320"
"3307",-95.4059199,29.9198938,"KELLY'S FOOD STORE #416"
"3308",-95.4163528,29.9495547,"GREENS MART"
"3309",-95.4163528,29.9495547,"GREENS MART"
"3310",-95.38598,29.9515401,"U S EXPRESS"
"3311",-95.4008104,29.9519086,"TEXAS 99 CENTS"
"3312",-95.3866139,29.907933,"JUDY FOOD STORE"
"3313",-95.3980045,29.9385281,"CHEVRON FOOD MART"
"3314",-95.3986285,29.9513503,"FAMILY DOLLAR STORE #4795"
"3315",-95.3910512,29.9512431,"FAMILY DOLLAR STORES #31292"
"3316",-95.3962047,29.9313046,"FAMILY DOLLAR STORES #11489"
"3317",-95.3984984,29.9502287,"ON SALE LIQUOR"
"3318",-95.3984984,29.9502287,"ON SALE LIQUOR"
"3319",-95.4002133,29.9511389,"GREENS SHELL"
"3320",-95.4009701,29.9241955,"IMPERIAL FOOD STORE"
"3321",-95.3957548,29.9316383,"AMIGO FOOD MART"
"3322",-95.3984992,29.950143,"LA FIESTA MEAT MARKET"
"3323",-95.3837717,29.9377577,"HARDY EXPRESS"
"3324",-95.407977,29.941447,"GREENSPOINT CHEVRON"
"3325",-95.407977,29.941447,"GREENSPOINT CHEVRON"
"3326",-95.4130924,29.9353124,"WAK MART"
"3327",-95.4065794,29.9322288,"STAR STOP 94"
"3328",-95.4003013,29.9351017,"STAR STOPS 105"
"3329",-95.3984984,29.9502287,"BROTHER'S MARKET"
"3330",-95.3984984,29.9502287,"BROTHER'S MARKET"
"3331",-95.4040856,29.9323605,"TELOLOAPAN MEAT MARKET # 1, IN"
"3332",-95.4040856,29.9323605,"ELADIA'S LICOR, INC."
"3333",-95.3886791,29.9315217,"RYAN'S LIQUOR & WHOLESALE"
"3334",-95.4141097,29.9506477,"STARZ LIQUOR & TOBACCO"
"3335",-95.4136012,29.9326987,"KING LIQUOR"
"3336",-95.3985057,29.9438294,"FUEL ON TIME"
"3337",-95.4004588,29.9339235,"GUERRERENSE MEAT MARKET #4"
"3338",-95.3911088,29.9527784,"ZIP IN ZIP OUT"
"3339",-95.3964664,29.9381481,"BUCKS WILD - HOUSTON"
"3340",-95.4172144,29.9528353,"SHOWTIME BAR AND LOUNGE"
"3341",-95.4009087,29.9513357,"FOOD MAX"
"3342",-95.3927486,29.9511512,"CITGO HANDI PLUS #57"
"3343",-95.3990884,29.9503517,"GREENSWAY MART"
"3344",-95.4092272,29.9512171,"DC SMOKE SHOP"
"3345",-95.4004588,29.9339235,"VEGAS NOVELTIES & MORE"
"3346",-95.3906422,29.9150445,"BEST FOOD #2"
"3347",-95.3984033,29.9501658,"GREEN TOBACCO SHOP"
"3348",-95.4079859,29.9312733,"JULINA FOOD STORE"
"3349",-95.407977,29.941447,"HANDY SPOT #3"
"3350",-95.407977,29.941447,"HANDY SPOT #3"
"3351",-95.4163528,29.9495547,"TRISTAR #11"
"3352",-95.4163528,29.9495547,"TRISTAR #11"
"3353",-95.2617102,29.850749,"FAMILY DOLLAR #31990"
"3354",-95.263016,29.8571881,"MESA FOOD MART"
"3355",-95.2385364,29.8504061,"TIDWELL FOOD MART"
"3356",-95.2613021,29.832643,"NORTHSTAR FOOD MART"
"3357",-95.262791,29.8554478,"IM FOOD MART #4"
"3358",-95.2620366,29.8584891,"4 HERMANOS SUPER MERCADO"
"3359",-95.2390367,29.850475,"ROYALTY'S WINE & LIQUOR"
"3360",-95.2367416,29.8513787,"SUN MART"
"3361",-95.254022,29.836038,"SULTAN FOOD MART"
"3362",-95.254022,29.836038,"SULTAN FOOD MART"
"3363",-95.254022,29.836038,"SULTAN FOOD MART"
"3364",-95.254022,29.836038,"SULTAN FOOD MART"
"3365",-95.342378,29.620464,"DOLLAR GENERAL STORE #20738"
"3366",-95.3356596,29.64467,"FAMILY DOLLAR STORE #6766"
"3367",-95.3387242,29.6261738,"FAMILY DOLLAR STORES OF TEXAS,"
"3368",-95.3417162,29.62054,"ALMEDA FOOD STORE"
"3369",-95.3390307,29.6365672,"DAILY STOP #1"
"3370",-95.3399501,29.636598,"FAST TRACK II"
"3371",-95.3400727,29.6360062,"CRESTMONT PARK SUPERMARKET"
"3372",-95.3400727,29.6360062,"CRESTMONT PARK SUPERMARKET"
"3373",-95.3404813,29.6214532,"RAZA SHELL MART"
"3374",-95.3052884,29.6213044,"ALMEDA NEIGHBOR STORE"
"3375",-95.3234745,29.6258937,"KOKO MARKET"
"3376",-95.3518832,29.6003612,"SWIFT #101"
"3377",-95.3540086,29.6161687,"4130 @ ALLISON FOOD MART"
"3378",-95.3048392,29.6205548,"GOBIND FOOD MART"
"3379",-95.3108835,29.6016658,"FAYRIDGE KROOZIN MART"
"3380",-95.3373962,29.6435846,"TEXACO FOOD MART"
"3381",-95.3418094,29.637223,"IM FOOD MART #5"
"3382",-95.3390511,29.6373564,"ML KING FOOD MARKET #1"
"3383",-95.3417499,29.6009291,"SINGH MART #4"
"3384",-95.3400727,29.6360062,"CRESTMONT PARK SUPERMARKET"
"3385",-95.3400727,29.6360062,"CRESTMONT PARK SUPERMARKET"
"3386",-95.5182228,29.7099052,"SUNNY FOOD STORE"
"3387",-95.5521712,29.6868354,"MI TIENDA MEAT MARKET"
"3388",-95.5541104,29.6890401,"AMIGO STOP"
"3389",-95.5594104,29.6680115,"SUPER K"
"3390",-95.5191359,29.7087363,"99 CENTS & MORE"
"3391",-95.5457737,29.7074936,"RANCHESTER FOOD STORE"
"3392",-95.5208052,29.7058732,"WALGREENS #03198"
"3393",-95.5394998,29.7059964,"FIESTA MART # 39"
"3394",-95.5218504,29.7054914,"CIRCLE K #2742091"
"3395",-95.5516791,29.6904652,"CIRCLE K #2742328"
"3396",-95.5563342,29.7050445,"TIMEWISE FOOD STORE #255"
"3397",-95.5328354,29.6975503,"SHOP N GET FOOD STORE"
"3398",-95.5197189,29.7091438,"LA MICHOACANA #2"
"3399",-95.5403691,29.7144128,"LA MICHOACANA MEAT MARKET #10"
"3400",-95.5400328,29.7145898,"IN AND OUT MINI MART"
"3401",-95.5528807,29.6876066,"LA MORELIANA MEAT MARKET"
"3402",-95.5193705,29.7185183,"KWIKS TOP"
"3403",-95.5374702,29.7055172,"HIGH TIMES 'A UNIQUE STORE'"
"3404",-95.5197599,29.7173519,"FONDWIN SHELL"
"3405",-95.5133311,29.7127684,"DALAMI FOOD MART"
"3406",-95.5203133,29.7179829,"HANDI STOP #54"
"3407",-95.553993,29.6754908,"SUNRISE FOOD MART"
"3408",-95.5524378,29.6874333,"IN N OUT MINI MART"
"3409",-95.5383722,29.7087726,"SHOP N GO FOOD STORE"
"3410",-95.539814,29.716405,"99 CENTS STOP"
"3411",-95.5502027,29.6908878,"SUPER VIDEO LATINO"
"3412",-95.539499,29.7142157,"SLICKER'S LIQUOR"
"3413",-95.5398893,29.7146184,"99 CENT + MART"
"3414",-95.5109273,29.7127346,"OLA LIQUOR & BEVERAGE CO"
"3415",-95.5196575,29.7180102,"FONDREN CONOCO"
"3416",-95.5549396,29.6754629,"THE LIQUOR STORE"
"3417",-95.5485213,29.7148215,"YOUNG STORE KOREAN FOOD"
"3418",-95.5449586,29.6774614,"SWCC SUNDRY SHOP"
"3419",-95.5469219,29.7174594,"STOP N JOY"
"3420",-95.5286349,29.7175011,"FUEL EXPRESS #8"
"3421",-95.5385701,29.7148191,"SOUTH GESSNER CONVENIENCE STOR"
"3422",-95.5399379,29.7168665,"FAMILY DOLLAR STORE #24776"
"3423",-95.5524993,29.6743693,"FAMILY DOLLAR STORE #6993"
"3424",-95.5204366,29.7190849,"FAMILY DOLLAR STORE # 32177"
"3425",-95.4994421,29.7189347,"PARIVAR GROCERS"
"3426",-95.5461222,29.7168839,"AMIGOS FOOD MART"
"3427",-95.5224038,29.7056714,"LULU LIQUOR"
"3428",-95.5355636,29.6906419,"LA MICHOACANA SUPERMARKET #1"
"3429",-95.547752,29.7143443,"IRRAWADDY FOOD STORE"
"3430",-95.519636,29.7099893,"SUPERWAY FOOD STORE"
"3431",-95.5466758,29.7059222,"JUSGO SUPERMARKET"
"3432",-95.4983963,29.7204302,"REHMAH CONSIGNMENT"
"3433",-95.5192683,29.7072317,"SHARPSTOWN LIQUOR"
"3434",-95.5479881,29.6798819,"SUPERMERCADO EL PAISANO"
"3435",-95.5532274,29.6892146,"SNAPPY'S KWIK STOP"
"3436",-95.5532274,29.6892146,"SNAPPY'S KWIK STOP"
"3437",-95.5380032,29.6909688,"KWIK FOOD MART"
"3438",-95.5373061,29.6902309,"BOTTLE KING LIQUOR"
"3439",-95.5278968,29.718191,"ARGILA INC"
"3440",-95.5531145,29.6758325,"CLUTCH CITY HEMP"
"3441",-95.5554113,29.6901737,"TELOLOAPAN MEAT MARKET # 9, IN"
"3442",-95.5388634,29.7163254,"SUPERMERCADOS TELOLOAPAN MEAT"
"3443",-95.5105995,29.7127482,"STEP N GO FOOD STORE"
"3444",-95.5521455,29.6910954,"PLAZA LIQUOR"
"3445",-95.5536887,29.7065761,"H MART HOUSTON II, LLC"
"3446",-95.5208339,29.70811,"ALLWAY VENTURES INC."
"3447",-95.5439886,29.7063018,"WELCOME FOOD CENTER"
"3448",-95.5556984,29.6885827,"SUPERMERCADO TELOLOAPAN # 12,"
"3449",-95.5447486,29.7045137,"CUPID EMPLOYMENT & DATING SERV"
"3450",-95.5167883,29.7165959,"SHISHA KING"
"3451",-95.5490087,29.7114422,"PURE SMOKE"
"3452",-95.5424316,29.6910546,"SUPER K FOOD STORES"
"3453",-95.5522759,29.6909639,"ROMAN SOTELO ENTERPRISES INC"
"3454",-95.5522759,29.6909639,"ROMAN SOTELO ENTERPRISES INC"
"3455",-95.5384758,29.7056544,"FIESTA BEVERAGE MART #39"
"3456",-95.5224038,29.7056714,"A SMOKE SHOP"
"3457",-95.5531556,29.6745223,"MR. EXPRESS"
"3458",-95.529629,29.6921187,"DAIQUIRI ISLAND TO GO #8"
"3459",-95.5055863,29.7177402,"LIQUOR PALACE"
"3460",-95.5154767,29.7079895,"CLAREWOOD SUPER MERCADO"
"3461",-95.539171,29.7184506,"FOODS INTERNATIONAL"
"3462",-95.539171,29.7184506,"FOODS INTERNATIONAL"
"3463",-95.5469075,29.7175121,"ASIAN FOOD MART"
"3464",-95.5453636,29.7127433,"TOWN MARKET 1"
"3465",-95.5564586,29.6747365,"SPEEDY MART #2"
"3466",-95.5522759,29.6909639,"LA HACIENDA MEAT MARKET"
"3467",-95.5522759,29.6909639,"LA HACIENDA MEAT MARKET"
"3468",-95.5015019,29.7218767,"INDIA MART"
"3469",-95.5385772,29.7174247,"BREAKTIME HARWIN"
"3470",-95.5067062,29.7187288,"SIGMA IMPACT INC"
"3471",-95.5109273,29.7127346,"CHILLEM SMOKE SHOP"
"3472",-95.5100767,29.7173846,"GYRO AND GRILL LLC"
"3473",-95.5155586,29.7041065,"GOLDEN ANGEL TRANSPORTATION"
"3474",-95.5554523,29.6746067,"99 CENT MART +"
"3475",-95.5532274,29.6892146,"ALI-DODO SUPER STORE"
"3476",-95.5532274,29.6892146,"ALI-DODO SUPER STORE"
"3477",-95.5494922,29.6763092,"BIG SHOT"
"3478",-95.5531145,29.6758325,"BIG SMOKE CIGARS"
"3479",-95.5005138,29.7201679,"ZAZA RESTAURANT & CAFE"
"3480",-95.539171,29.7184506,"CIGAR TIME WESTPARK"
"3481",-95.539171,29.7184506,"CIGAR TIME WESTPARK"
"3482",-95.3359456,29.6734999,"SOUTH PARK FOOD STORE"
"3483",-95.3360274,29.6583319,"MLK STREET SHELL"
"3484",-95.3406243,29.6837141,"6500 STREET SHELL"
"3485",-95.3382339,29.6658259,"WALGREENS #2981"
"3486",-95.3374779,29.6652018,"MCRAE 007"
"3487",-95.3362491,29.6571182,"V O LIQUOR #2"
"3488",-95.3251392,29.6876303,"CROWN MART"
"3489",-95.3287139,29.6934209,"FIESTA MART # 5"
"3490",-95.3487975,29.6665518,"SAINT PAUL FOOD STORE"
"3491",-95.3371306,29.6767468,"SHEFFIELD ENTERPRISES, INC."
"3492",-95.3362064,29.6781965,"PAYLESS SUPER MARKET"
"3493",-95.3360083,29.6567144,"MIKE'S LIQUOR"
"3494",-95.3371919,29.6741494,"ICE HOUSE STORE"
"3495",-95.3368241,29.675157,"T & L FOOD STORE"
"3496",-95.3321458,29.6656642,"BEAUTY EMPIRE #21"
"3497",-95.3372417,29.6501771,"PLAYER'S BARBER PALACE & DETAI"
"3498",-95.3325544,29.665377,"FAMILY DOLLAR STORE #4784"
"3499",-95.355153,29.6695678,"FAMILY DOLLAR STORE #26796"
"3500",-95.3358231,29.6730084,"FAMILY DOLLAR #32010"
"3501",-95.3371092,29.6662101,"REDI MART"
"3502",-95.3551735,29.6693187,"TIME RISE MART"
"3503",-95.3368521,29.6667255,"NICK SHELL FOOD MART"
"3504",-95.3256499,29.6893472,"SOUTHCREST DRIVE IN"
"3505",-95.3440386,29.6583236,"REED FOOD STORE"
"3506",-95.3446086,29.6769425,"JONES MART"
"3507",-95.3184398,29.6656494,"1 STOP #2"
"3508",-95.3202371,29.6713996,"QUIK MART"
"3509",-95.3202371,29.6713996,"QUIK MART"
"3510",-95.3360887,29.6744194,"RALSTON DRUG & DISCOUNT LIQUOR"
"3511",-95.3525372,29.6769843,"K & H MEAT MARKET"
"3512",-95.3365311,29.6737159,"FUEL DEPOT #27"
"3513",-95.354683,29.6831479,"KING LIQUOR"
"3514",-95.3370284,29.6784884,"KING FOOD MART"
"3515",-95.321969,29.675922,"MYKAWA TRUCK STOP"
"3516",-95.3368752,29.6781448,"FIRST STOP FOOD STORE #3"
"3517",-95.3376618,29.6656683,"SPECY LIQUOR"
"3518",-95.3376618,29.6656683,"SPECY LIQUOR"
"3519",-95.3361091,29.6750278,"KINGFOOD STORE"
"3520",-95.3451829,29.6796052,"5 STAR FOOD STORE"
"3521",-95.3360197,29.6576198,"NEIGHBORHOOD CONVENIENCE STORE"
"3522",-95.3202371,29.6713996,"BREAKTIME"
"3523",-95.3202371,29.6713996,"BREAKTIME"
"3524",-95.3376618,29.6656683,"SPECY LIQUOR"
"3525",-95.3376618,29.6656683,"SPECY LIQUOR"
"3526",-95.3430557,29.8266641,"JENSEN FOOD MART"
"3527",-95.3432192,29.8397304,"JENSEN EXPRESS MART"
"3528",-95.3432192,29.8397304,"JENSEN EXPRESS MART"
"3529",-95.3464272,29.8375047,"PICK N PAY"
"3530",-95.3551173,29.8792208,"EL AHORRO SUPERMARKET #7"
"3531",-95.3397866,29.8792605,"BEST STOP #3"
"3532",-95.3189504,29.891456,"WALGREENS #3717"
"3533",-95.3292859,29.8693639,"WALGREENS #10259"
"3534",-95.3435764,29.8443327,"DOLLAR GENERAL STORE #19867"
"3535",-95.3555618,29.877451,"BEST STOP #2"
"3536",-95.3347878,29.8635798,"FIESTA MART # 9"
"3537",-95.3333254,29.8697572,"MI TIENDA #648"
"3538",-95.3325748,29.8491973,"TIMEWISE FOOD STORE #264"
"3539",-95.3100871,29.8914968,"GUANAJUATO SUPER MARKET"
"3540",-95.3329017,29.8535562,"EAST TEX NEWS"
"3541",-95.3278559,29.8591907,"MIKE'S PIT STOP STORE"
"3542",-95.3361821,29.8704751,"LA MICHOACANA MEAT MARKET # 15"
"3543",-95.3504323,29.8597445,"MARCOS MARKET"
"3544",-95.3372283,29.870526,"HIMANI INVESTMENTS, INC."
"3545",-95.3260584,29.8791831,"WINNERS CORNER"
"3546",-95.3229202,29.8800086,"MAISAH FOOD #5"
"3547",-95.3157848,29.8907496,"BUDGET FOOD STORE #2"
"3548",-95.3278355,29.8400575,"N-W LIQUOR STORE & CLEANER"
"3549",-95.3353123,29.8792383,"RAINBOW FOOD STORE"
"3550",-95.3360587,29.8592655,"MA MA SEAFOOD MARKET"
"3551",-95.3302255,29.890281,"U S SUPER MART NO 3"
"3552",-95.3433622,29.8436687,"HANDISTOP"
"3553",-95.3342704,29.845816,"PETROMART #109"
"3554",-95.3342704,29.845816,"PETROMART #109"
"3555",-95.3422589,29.8284318,"JENSEN GAS & FOOD"
"3556",-95.3434644,29.8485552,"BEST HANDI STOP #26"
"3557",-95.3419734,29.8401271,"FAMILY DOLLAR STORE #1547"
"3558",-95.334451,29.8654174,"FAMILY DOLLAR STORE #24607"
"3559",-95.3420341,29.8279225,"FAMILY DOLLAR STORE #27042"
"3560",-95.3369059,29.8592541,"TEX CANOS FOOD MART"
"3561",-95.3180313,29.8794385,"HOPPER FOOD"
"3562",-95.3664353,29.8799844,"HARDY STOP"
"3563",-95.3339844,29.8296445,"TEDDY'S FOOD MART"
"3564",-95.3352102,29.8766512,"CARNES FOOD MART"
"3565",-95.355807,29.8799646,"HOPE FOOD MART"
"3566",-95.3309405,29.8712126,"STOP STOP 64"
"3567",-95.3310529,29.8703856,"STAR STOP 26"
"3568",-95.3307771,29.8867665,"LOU'S SUPERMERCADO"
"3569",-95.3316147,29.8404687,"SAM'S FOOD MARKET"
"3570",-95.3528846,29.8379199,"M H FOOD STORE"
"3571",-95.3421567,29.8223725,"JENSEN SUPERMARKET"
"3572",-95.3328812,29.8447,"SHAHZOR EXPRESS"
"3573",-95.3502124,29.8590449,"SUPER K FOOD STORE"
"3574",-95.3415673,29.8501288,"JENSEN MART"
"3575",-95.350371,29.871397,"CARNICERIASTELOLOAPAN #3, INC."
"3576",-95.3543356,29.8747066,"LAS CHICA'S BAR"
"3577",-95.3543356,29.8747066,"LAS CHICA'S BAR"
"3578",-95.340514,29.848599,"TIDWELL FOOD MART"
"3579",-95.3095769,29.8913546,"AMIGO MINI MART"
"3580",-95.3521285,29.8705598,"TEXAN FOOD STORE"
"3581",-95.3433337,29.8715277,"VALERO FOOD STORE"
"3582",-95.342974,29.8216182,"24 SEVEN #26"
"3583",-95.3201554,29.8857973,"QUICK IN & OUT"
"3584",-95.3245673,29.8702975,"ROAD STOP"
"3585",-95.3266303,29.8798811,"FUNTIMEZ"
"3586",-95.3555052,29.8870791,"CENTURY GOLD MARKET"
"3587",-95.3390307,29.8289678,"V STOP"
"3588",-95.3198481,29.8906888,"REAL SMOKE SPOT"
"3589",-95.3496531,29.8595947,"EL PAISANO"
"3590",-95.3254047,29.8706469,"LA CAMPANA FOOD STORE"
"3591",-95.3425245,29.8459338,"SMOKE, CELL & MORE"
"3592",-95.3288546,29.848966,"TIDWELL QUICK MART"
"3593",-95.343432,29.830304,"FUEL DEPOT # 28"
"3594",-95.3546421,29.8801695,"VY FOOD STORE"
"3595",-95.3496354,29.8704353,"LEAP FROG"
"3596",-95.3343595,29.8401419,"24 SEVEN #37"
"3597",-95.3549487,29.8796839,"V MAX"
"3598",-95.3194202,29.8903781,"EASTEX SHELL FOOD MART"
"3599",-95.3273453,29.8596845,"FRIENDLY CORNER STORE"
"3600",-95.3435257,29.8446933,"BEST SOUND CAR STEREO-ONE DOLL"
"3601",-95.3326974,29.8483359,"FAST N EASY TIDWELL"
"3602",-95.342075,29.8492423,"JENSEN FOOD MART"
"3603",-95.3425245,29.8459338,"FAT RABBIT"
"3604",-95.3380148,29.8293624,"WELCOME CORNER STORE, INC"
"3605",-95.3489406,29.8220085,"AMIGO FOOD STORE"
"3606",-95.3433009,29.846849,"TOTAL LIQUOR"
"3607",-95.3421567,29.8245364,"TONIA FOOD STORE"
"3608",-95.3414824,29.8477112,"MAK WIRELESS & SMOKESHOP"
"3609",-95.3435665,29.8596614,"HAPPYLAND FOOD STORE"
"3610",-95.3498577,29.8646031,"MI GENTE STORE #1"
"3611",-95.3624699,29.8718084,"SELLERS BROS. #16"
"3612",-95.3492062,29.8713765,"A DIAMOND FOOD MART"
"3613",-95.3342704,29.845816,"PETROMART 109"
"3614",-95.3342704,29.845816,"PETROMART 109"
"3615",-95.3388263,29.8407866,"LAURA KOPPE FOOD STORE"
"3616",-95.3343595,29.8401419,"EXPRESS SMOKE, LLC"
"3617",-95.3432192,29.8397304,"JENSEN FOOD MART"
"3618",-95.3432192,29.8397304,"JENSEN FOOD MART"
"3619",-95.3543356,29.8747066,"LAS TOXICAS"
"3620",-95.3543356,29.8747066,"LAS TOXICAS"
"3621",-95.3390307,29.8289678,"SMOKE SHOP"
"3622",-95.4766957,29.7233767,"SUPERMERCADO TELOLOAPAN"
"3623",-95.4879606,29.7167314,"MI TIENDA MEAT MARKET"
"3624",-95.4892158,29.6972126,"9 STOP FOOD STORE"
"3625",-95.4769824,29.7222372,"DOS AMIGAS FOOD STORE"
"3626",-95.4821845,29.7052413,"SUNNY'S PHILLIPS 66"
"3627",-95.4769824,29.7220117,"GOOD TIMES SPIRITS"
"3628",-95.4769824,29.7220117,"GOOD TIMES SPIRITS"
"3629",-95.4946508,29.7067989,"WALGREENS #1580"
"3630",-95.4933481,29.7119749,"HILLCROFT GROCERS"
"3631",-95.4758355,29.7096086,"MATAMOROS MEAT MARKET #12"
"3632",-95.4913815,29.706643,"FIESTA MART  # 7"
"3633",-95.468361,29.7161648,"CIRCLE K #2742304"
"3634",-95.4653993,29.7235506,"WALMART # 3584"
"3635",-95.4891999,29.706158,"G M SHELL"
"3636",-95.4905211,29.7050094,"MEXICO PRODUCE FARMERS MARKET"
"3637",-95.4829014,29.7045124,"LA MICHOACANA MEAT MARKET #7"
"3638",-95.4935529,29.7058764,"HILLCROFT TEXACO"
"3639",-95.4822255,29.709435,"SUNNY'S FOOD"
"3640",-95.4885137,29.7185805,"LA PREFERIDA DE NEUVO LEON"
"3641",-95.4767776,29.7226967,"AMIGO MART"
"3642",-95.4925696,29.7007742,"FRUTILANDIA #2"
"3643",-95.4938366,29.7126839,"SHOP N GO"
"3644",-95.4851749,29.7058395,"PAPI'S FOOD STORE"
"3645",-95.4885342,29.7169332,"LA MEXICANA FRUIT & MEAT MARKE"
"3646",-95.4891447,29.7050693,"7 DAYS GROCERIES STORE"
"3647",-95.492624,29.700993,"CRUSITA SPORTS BAR"
"3648",-95.4953423,29.7138904,"CHAAT N PAN"
"3649",-95.4808621,29.7183976,"ZEE FOOD STORE"
"3650",-95.4886161,29.707637,"TONY MARKET"
"3651",-95.4759379,29.7084992,"QUICK STOP"
"3652",-95.4770848,29.7208121,"THE VILLAGE STORE MARKET"
"3653",-95.4853243,29.7179923,"FAMILY DOLLAR STORE #6774"
"3654",-95.489406,29.7167426,"HANDI STOP #8"
"3655",-95.476839,29.7190179,"LA MICHOACANA MEAT MARKET #55"
"3656",-95.4896813,29.7094426,"AMIGO'S FOOD MART #2"
"3657",-95.4769619,29.719509,"COURTESY FOOD MART"
"3658",-95.4883088,29.7196265,"NEW GROCERS SUPER MARKET"
"3659",-95.4843556,29.7051516,"BFM FOOD MART"
"3660",-95.4939999,29.7072285,"DOLLAR & MORE"
"3661",-95.493342,29.694316,"SUNNY'S CONOCO"
"3662",-95.4758768,29.7020951,"SUNNY #7"
"3663",-95.485052,29.7166261,"BESTOP #4"
"3664",-95.4894559,29.7196692,"PAISANO FOOD STORE"
"3665",-95.4752416,29.7196702,"GOBRANDS, INC."
"3666",-95.4880016,29.6965645,"MARU FOOD STORE"
"3667",-95.4846009,29.6950967,"SUPERWAY FOOD STORE"
"3668",-95.4893262,29.7232097,"CORNER MARKET"
"3669",-95.4944493,29.713306,"AFGHAN HALAL MARKET, LLC"
"3670",-95.4856183,29.70773,"RENWICK FOOD MARKET"
"3671",-95.475856,29.7094048,"RAMARJUN FOOD STORE"
"3672",-95.4854691,29.7167934,"SMOKESTOP N HOOKAH"
"3673",-95.4901114,29.7195519,"TIENDA VECINA NEIGHBOR STORE"
"3674",-95.4811564,29.7197953,"AMIGOS FOOD MART"
"3675",-95.4852773,29.7211953,"20-20 SUNNY'S FOOD STORE"
"3676",-95.4745044,29.7230387,"ONE STOP MINI MARKET"
"3677",-95.4867521,29.6975861,"SHOP N GO"
"3678",-95.4946079,29.7134678,"PACO & PACO INC."
"3679",-95.4760198,29.7130972,"BREAKTIME"
"3680",-95.485687,29.7061116,"SOL BILLARES"
"3681",-95.4864594,29.7051195,"MOJITOS CAFE BAR"
"3682",-95.4904772,29.7125194,"ELM FOOD STORE"
"3683",-95.4912381,29.7051376,"COSTA LOUNGE VIP"
"3684",-95.4859442,29.7168184,"H2K HOOKAH LOUNGE"
"3685",-95.4933553,29.6932932,"DJ SMOKE SHOP LLC"
"3686",-95.4857279,29.717974,"SELLERS BROS. #17"
"3687",-95.4946796,29.7135212,"BOBSK, LLC"
"3688",-95.490495,29.721194,"JK STORE"
"3689",-95.468402,29.713682,"EZ $1 & MORE STORE"
"3690",-95.4842737,29.7059219,"J N B SMOKE"
"3691",-95.4769824,29.7220117,"GOOD TIMES SPIRITS"
"3692",-95.4769824,29.7220117,"GOOD TIMES SPIRITS"
"3693",-95.491112,29.70387,"LUCKY FOOD MART"
"3694",-95.3048188,29.9518525,"MJ'S ALL SEASON FOOD STORE"
"3695",-95.357845,29.946774,"ALDINE WESTFIELD EXXON"
"3696",-95.3704704,29.9333205,"HANDI SPOT"
"3697",-95.3580135,29.9458248,"DOLLAR GENERAL STORE #15925"
"3698",-95.304166,29.942928,"DOLLAR GENERAL STORE #19817"
"3699",-95.3311857,29.9511286,"AIRPORT SHELL SERVICE CENTER"
"3700",-95.3306341,29.9298223,"STRIPES STORE 40959H"
"3701",-95.3322479,29.9510857,"TIMEWISE #816"
"3702",-95.3819315,29.9432827,"GATEWOOD GROCERY"
"3703",-95.3567267,29.9374833,"HANDI STOP #39"
"3704",-95.355664,29.9309498,"BENDER TEXACO"
